Wall time,Step,Value
1646000316.8683438,1318031,3.4100001357728615e-05
1646000337.8096404,1319481,3.405000097700395e-05
1646000402.3854623,1322489,3.389999983482994e-05
1646000414.199561,1323213,3.384999945410527e-05
1646000529.6157246,1328332,3.360000118846074e-05
1646000542.2569718,1329106,3.355000080773607e-05
1646000563.1976852,1330557,3.35000004270114e-05
1646000574.8703632,1331274,3.345000004628673e-05
1646000626.9516127,1333482,3.3349999284837395e-05
1646000659.600615,1335707,3.324999852338806e-05
1646000689.5903928,1336334,3.3200001780642197e-05
1646000702.689388,1337148,3.315000139991753e-05
1646000723.5399866,1338626,3.310000101919286e-05
1646000735.2978535,1339341,3.305000063846819e-05
1646000746.9971354,1340065,3.300000025774352e-05
1646000810.5512257,1343086,3.284999911556952e-05
1646000874.0796874,1346024,3.270000161137432e-05
1646000906.5073774,1348127,3.260000084992498e-05
1646000958.4085624,1350344,3.2500000088475645e-05
1646000971.0749223,1351100,3.2449999707750976e-05
1646001008.844165,1352338,3.239999932702631e-05
1646001023.9038372,1353229,3.234999894630164e-05
1646001044.5482533,1354696,3.229999856557697e-05
1646001122.9321866,1358300,3.2100000680657104e-05
1646001209.3415284,1362655,3.189999915775843e-05
1646001233.3322682,1364031,3.179999839630909e-05
1646001278.0287943,1365545,3.175000165356323e-05
1646001345.0773377,1368342,3.1600000511389226e-05
1646001359.1431093,1369279,3.155000013066456e-05
1646001370.4926145,1370008,3.149999974993989e-05
1646001449.2014544,1373626,3.134999860776588e-05
1646001515.795728,1376344,3.1200001103570685e-05
1646001532.2428782,1377246,3.1150000722846016e-05
1646001552.7743864,1378730,3.110000034212135e-05
1646001576.298949,1380192,3.099999958067201e-05
1646001616.100021,1381683,3.094999919994734e-05
1646001627.5339472,1382462,3.0899998819222674e-05
1646001691.9438121,1385398,3.0750001315027475e-05
1646001724.7189941,1387576,3.065000055357814e-05
1646001736.8482022,1388333,3.060000017285347e-05
1646001767.8150508,1389082,3.05499997921288e-05
1646001788.7869427,1390642,3.0499999411404133e-05
1646001800.6591313,1391330,3.0450000849668868e-05
1646001812.7356682,1392078,3.04000004689442e-05
1646001864.486456,1394316,3.0299999707494862e-05
1646001876.5313795,1395075,3.0249999326770194e-05
1646001940.145328,1398043,3.0100000003585592e-05
1646002045.2966588,1403693,2.9849999918951653e-05
1646002280.3694615,1415169,2.925000080722384e-05
1646002316.8188617,1416354,2.9200000426499173e-05
